,age,job,marital,education,default,housing,loan,comm_type,month,day_of_week,last_contact_duration,campaign_contact_count,poutcome,cons.price.idx,cons.conf.idx,nr.employed,cluster
7925,41,services,divorced,basic.9y,no,yes,no,telephone,jun,mon,312,1,nonexistent,94.465,-41.8,5228.1,1
7926,51,technician,married,professional.course,no,no,yes,telephone,jun,mon,147,1,nonexistent,94.465,-41.8,5228.1,2
7927,41,technician,single,university.degree,unknown,yes,no,telephone,jun,mon,178,4,nonexistent,94.465,-41.8,5228.1,2
7928,40,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,154,2,nonexistent,94.465,-41.8,5228.1,2
7929,33,services,single,high.school,no,no,no,telephone,jun,mon,326,3,nonexistent,94.465,-41.8,5228.1,1
7930,28,admin.,single,university.degree,no,no,no,telephone,jun,mon,362,2,nonexistent,94.465,-41.8,5228.1,1
7931,27,admin.,married,basic.9y,no,yes,no,telephone,jun,mon,72,3,nonexistent,94.465,-41.8,5228.1,2
7932,25,admin.,married,university.degree,no,no,no,telephone,jun,mon,121,4,nonexistent,94.465,-41.8,5228.1,2
7933,45,admin.,married,unknown,no,yes,no,telephone,jun,mon,1068,1,nonexistent,94.465,-41.8,5228.1,0
7934,55,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,101,2,nonexistent,94.465,-41.8,5228.1,2
7935,49,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,mon,210,2,nonexistent,94.465,-41.8,5228.1,2
7936,39,admin.,single,unknown,no,yes,no,telephone,jun,mon,163,2,nonexistent,94.465,-41.8,5228.1,2
7937,53,management,divorced,university.degree,no,no,no,telephone,jun,mon,306,4,nonexistent,94.465,-41.8,5228.1,1
7938,53,unknown,married,high.school,unknown,no,no,telephone,jun,mon,313,2,nonexistent,94.465,-41.8,5228.1,1
7939,31,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,94,4,nonexistent,94.465,-41.8,5228.1,2
7940,39,admin.,single,university.degree,unknown,no,no,telephone,jun,mon,658,2,nonexistent,94.465,-41.8,5228.1,1
7941,55,admin.,married,high.school,no,no,yes,telephone,jun,mon,250,2,nonexistent,94.465,-41.8,5228.1,2
7942,38,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,mon,493,3,nonexistent,94.465,-41.8,5228.1,1
7943,32,blue-collar,divorced,basic.4y,unknown,no,no,telephone,jun,mon,23,2,nonexistent,94.465,-41.8,5228.1,2
7944,34,blue-collar,married,high.school,no,yes,no,telephone,jun,mon,562,3,nonexistent,94.465,-41.8,5228.1,1
7945,54,admin.,married,high.school,unknown,yes,no,telephone,jun,mon,490,12,nonexistent,94.465,-41.8,5228.1,1
7946,54,management,married,university.degree,unknown,no,yes,telephone,jun,mon,140,4,nonexistent,94.465,-41.8,5228.1,2
7947,47,management,divorced,university.degree,no,no,yes,telephone,jun,mon,302,1,nonexistent,94.465,-41.8,5228.1,1
7948,29,services,single,high.school,no,yes,yes,telephone,jun,mon,46,2,nonexistent,94.465,-41.8,5228.1,2
7949,36,admin.,married,university.degree,no,yes,no,telephone,jun,mon,149,8,nonexistent,94.465,-41.8,5228.1,2
7950,37,services,married,high.school,no,no,no,telephone,jun,mon,88,1,nonexistent,94.465,-41.8,5228.1,2
7951,41,admin.,married,high.school,unknown,no,no,telephone,jun,mon,118,3,nonexistent,94.465,-41.8,5228.1,2
7952,26,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,230,3,nonexistent,94.465,-41.8,5228.1,2
7953,25,self-employed,single,university.degree,no,no,no,telephone,jun,mon,426,3,nonexistent,94.465,-41.8,5228.1,1
7954,60,management,married,university.degree,unknown,no,no,telephone,jun,mon,403,6,nonexistent,94.465,-41.8,5228.1,1
7955,40,entrepreneur,married,university.degree,unknown,yes,no,telephone,jun,mon,169,1,nonexistent,94.465,-41.8,5228.1,2
7956,40,technician,single,professional.course,no,yes,no,telephone,jun,mon,123,4,nonexistent,94.465,-41.8,5228.1,2
7957,36,management,married,university.degree,no,no,no,telephone,jun,mon,221,7,nonexistent,94.465,-41.8,5228.1,2
7958,38,admin.,married,high.school,no,yes,no,telephone,jun,mon,169,1,nonexistent,94.465,-41.8,5228.1,2
7959,28,blue-collar,single,high.school,no,yes,no,telephone,jun,mon,102,2,nonexistent,94.465,-41.8,5228.1,2
7960,25,technician,divorced,university.degree,no,yes,no,telephone,jun,mon,214,2,nonexistent,94.465,-41.8,5228.1,2
7961,45,management,divorced,university.degree,no,no,no,telephone,jun,mon,572,4,nonexistent,94.465,-41.8,5228.1,1
7962,44,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,mon,147,1,nonexistent,94.465,-41.8,5228.1,2
7963,51,management,married,unknown,unknown,yes,yes,telephone,jun,mon,124,3,nonexistent,94.465,-41.8,5228.1,2
7964,39,admin.,married,university.degree,no,no,no,telephone,jun,mon,105,11,nonexistent,94.465,-41.8,5228.1,2
7965,33,self-employed,single,university.degree,no,yes,no,telephone,jun,mon,171,2,nonexistent,94.465,-41.8,5228.1,2
7966,49,unknown,married,unknown,unknown,yes,no,telephone,jun,mon,498,1,nonexistent,94.465,-41.8,5228.1,1
7967,36,blue-collar,single,basic.4y,no,yes,no,telephone,jun,mon,50,2,nonexistent,94.465,-41.8,5228.1,2
7968,39,self-employed,married,university.degree,no,yes,yes,telephone,jun,mon,31,3,nonexistent,94.465,-41.8,5228.1,2
7969,55,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jun,mon,266,2,nonexistent,94.465,-41.8,5228.1,2
7970,48,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,jun,mon,163,2,nonexistent,94.465,-41.8,5228.1,2
7971,33,admin.,single,university.degree,no,yes,yes,telephone,jun,mon,304,2,nonexistent,94.465,-41.8,5228.1,1
7972,58,blue-collar,married,basic.4y,no,no,no,telephone,jun,mon,469,2,nonexistent,94.465,-41.8,5228.1,1
7973,36,housemaid,married,basic.6y,no,yes,no,telephone,jun,mon,45,3,nonexistent,94.465,-41.8,5228.1,2
7974,28,admin.,married,university.degree,no,no,no,telephone,jun,mon,249,2,nonexistent,94.465,-41.8,5228.1,2
7975,37,admin.,married,university.degree,no,no,no,telephone,jun,mon,85,8,nonexistent,94.465,-41.8,5228.1,2
7976,45,technician,married,university.degree,no,no,no,telephone,jun,mon,79,3,nonexistent,94.465,-41.8,5228.1,2
7977,43,technician,single,professional.course,no,yes,no,telephone,jun,mon,70,3,nonexistent,94.465,-41.8,5228.1,2
7978,30,blue-collar,married,professional.course,no,no,no,telephone,jun,mon,758,3,nonexistent,94.465,-41.8,5228.1,0
7979,34,services,divorced,professional.course,unknown,no,no,telephone,jun,mon,466,2,nonexistent,94.465,-41.8,5228.1,1
7980,39,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,200,2,nonexistent,94.465,-41.8,5228.1,2
7981,35,admin.,single,university.degree,no,yes,no,telephone,jun,mon,87,2,nonexistent,94.465,-41.8,5228.1,2
7982,33,admin.,married,high.school,no,yes,no,telephone,jun,mon,966,3,nonexistent,94.465,-41.8,5228.1,0
7983,33,services,single,university.degree,unknown,no,no,telephone,jun,mon,747,2,nonexistent,94.465,-41.8,5228.1,0
7984,37,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,430,2,nonexistent,94.465,-41.8,5228.1,1
7985,39,services,divorced,high.school,unknown,yes,no,telephone,jun,mon,241,5,nonexistent,94.465,-41.8,5228.1,2
7986,49,technician,married,professional.course,no,no,no,telephone,jun,mon,147,1,nonexistent,94.465,-41.8,5228.1,2
7987,39,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,131,2,nonexistent,94.465,-41.8,5228.1,2
7988,37,entrepreneur,married,basic.9y,no,yes,no,telephone,jun,mon,541,1,nonexistent,94.465,-41.8,5228.1,1
7989,45,admin.,married,university.degree,no,no,no,telephone,jun,mon,281,4,nonexistent,94.465,-41.8,5228.1,2
7990,40,services,divorced,high.school,no,no,no,telephone,jun,mon,158,1,nonexistent,94.465,-41.8,5228.1,2
7991,52,admin.,divorced,university.degree,no,no,no,telephone,jun,mon,201,3,nonexistent,94.465,-41.8,5228.1,2
7992,41,admin.,married,high.school,no,no,no,telephone,jun,mon,56,3,nonexistent,94.465,-41.8,5228.1,2
7993,43,admin.,married,high.school,unknown,yes,no,telephone,jun,mon,91,3,nonexistent,94.465,-41.8,5228.1,2
7994,30,blue-collar,single,basic.4y,no,no,no,telephone,jun,mon,187,9,nonexistent,94.465,-41.8,5228.1,2
7995,34,unemployed,single,university.degree,no,no,no,telephone,jun,mon,409,4,nonexistent,94.465,-41.8,5228.1,1
7996,41,services,married,basic.9y,no,yes,no,telephone,jun,mon,269,3,nonexistent,94.465,-41.8,5228.1,2
7997,45,admin.,married,high.school,no,yes,no,telephone,jun,mon,221,2,nonexistent,94.465,-41.8,5228.1,2
7998,36,services,single,basic.6y,unknown,no,no,telephone,jun,mon,255,3,nonexistent,94.465,-41.8,5228.1,2
7999,33,blue-collar,single,basic.9y,unknown,yes,no,telephone,jun,mon,71,4,nonexistent,94.465,-41.8,5228.1,2
8000,55,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,mon,184,3,nonexistent,94.465,-41.8,5228.1,2
8001,42,retired,married,basic.9y,unknown,no,no,telephone,jun,mon,67,2,nonexistent,94.465,-41.8,5228.1,2
8002,42,services,married,high.school,no,no,no,telephone,jun,mon,276,2,nonexistent,94.465,-41.8,5228.1,2
8003,44,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,mon,41,5,nonexistent,94.465,-41.8,5228.1,2
8004,36,services,married,high.school,unknown,no,no,telephone,jun,mon,145,2,nonexistent,94.465,-41.8,5228.1,2
8005,41,blue-collar,married,unknown,no,no,no,telephone,jun,mon,424,2,nonexistent,94.465,-41.8,5228.1,1
8006,35,unknown,married,basic.9y,no,no,no,telephone,jun,mon,612,2,nonexistent,94.465,-41.8,5228.1,1
8007,58,admin.,divorced,university.degree,no,yes,no,telephone,jun,mon,282,7,nonexistent,94.465,-41.8,5228.1,2
8008,58,retired,married,basic.9y,no,yes,no,telephone,jun,mon,198,1,nonexistent,94.465,-41.8,5228.1,2
8009,52,entrepreneur,married,university.degree,unknown,yes,no,telephone,jun,mon,76,2,nonexistent,94.465,-41.8,5228.1,2
8010,32,admin.,married,university.degree,no,yes,no,telephone,jun,mon,102,2,nonexistent,94.465,-41.8,5228.1,2
8011,33,technician,married,high.school,no,no,yes,telephone,jun,mon,60,9,nonexistent,94.465,-41.8,5228.1,2
8012,56,management,divorced,university.degree,no,no,no,telephone,jun,mon,252,4,nonexistent,94.465,-41.8,5228.1,2
8013,37,admin.,married,university.degree,no,yes,no,telephone,jun,mon,23,2,nonexistent,94.465,-41.8,5228.1,2
8014,55,technician,married,professional.course,no,yes,no,telephone,jun,mon,555,5,nonexistent,94.465,-41.8,5228.1,1
8015,35,technician,married,professional.course,no,no,no,telephone,jun,mon,200,3,nonexistent,94.465,-41.8,5228.1,2
8016,24,admin.,married,high.school,no,no,yes,telephone,jun,mon,1330,6,nonexistent,94.465,-41.8,5228.1,0
8017,54,retired,divorced,basic.4y,no,no,no,telephone,jun,mon,157,3,nonexistent,94.465,-41.8,5228.1,2
8018,42,admin.,married,high.school,no,no,yes,telephone,jun,mon,218,2,nonexistent,94.465,-41.8,5228.1,2
8019,47,services,married,high.school,no,no,no,telephone,jun,mon,548,8,nonexistent,94.465,-41.8,5228.1,1
8020,27,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,176,4,nonexistent,94.465,-41.8,5228.1,2
8021,33,admin.,single,university.degree,no,no,no,telephone,jun,mon,335,2,nonexistent,94.465,-41.8,5228.1,1
8022,34,technician,married,professional.course,no,yes,no,telephone,jun,mon,142,2,nonexistent,94.465,-41.8,5228.1,2
8023,51,services,married,high.school,no,no,yes,telephone,jun,mon,267,1,nonexistent,94.465,-41.8,5228.1,2
8024,30,management,single,university.degree,no,no,no,telephone,jun,mon,86,1,nonexistent,94.465,-41.8,5228.1,2
8025,58,admin.,married,university.degree,no,no,yes,telephone,jun,mon,129,4,nonexistent,94.465,-41.8,5228.1,2
8026,31,management,married,high.school,no,yes,no,telephone,jun,mon,322,5,nonexistent,94.465,-41.8,5228.1,1
8027,33,admin.,married,high.school,no,yes,no,telephone,jun,mon,111,3,nonexistent,94.465,-41.8,5228.1,2
8028,47,housemaid,married,basic.4y,no,yes,yes,telephone,jun,mon,106,2,nonexistent,94.465,-41.8,5228.1,2
8029,35,blue-collar,single,unknown,no,no,no,telephone,jun,mon,136,1,nonexistent,94.465,-41.8,5228.1,2
8030,55,retired,divorced,basic.6y,unknown,no,no,telephone,jun,mon,228,2,nonexistent,94.465,-41.8,5228.1,2
8031,45,admin.,divorced,university.degree,unknown,no,no,telephone,jun,mon,71,1,nonexistent,94.465,-41.8,5228.1,2
8032,32,services,married,high.school,no,yes,no,telephone,jun,mon,29,32,nonexistent,94.465,-41.8,5228.1,2
8033,30,technician,married,university.degree,no,no,yes,telephone,jun,mon,150,5,nonexistent,94.465,-41.8,5228.1,2
8034,39,admin.,married,high.school,unknown,yes,no,telephone,jun,mon,252,5,nonexistent,94.465,-41.8,5228.1,2
8035,53,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,mon,518,1,nonexistent,94.465,-41.8,5228.1,1
8036,47,entrepreneur,single,university.degree,unknown,yes,no,telephone,jun,mon,42,1,nonexistent,94.465,-41.8,5228.1,2
8037,52,blue-collar,married,basic.4y,no,yes,no,telephone,jun,mon,140,3,nonexistent,94.465,-41.8,5228.1,2
8038,38,blue-collar,married,basic.6y,no,no,no,telephone,jun,mon,144,2,nonexistent,94.465,-41.8,5228.1,2
8039,37,admin.,divorced,basic.9y,unknown,yes,no,telephone,jun,mon,303,2,nonexistent,94.465,-41.8,5228.1,1
8040,36,housemaid,married,high.school,no,yes,no,telephone,jun,mon,171,1,nonexistent,94.465,-41.8,5228.1,2
8041,47,housemaid,married,professional.course,no,yes,yes,telephone,jun,mon,132,5,nonexistent,94.465,-41.8,5228.1,2
8042,28,blue-collar,married,basic.9y,no,yes,yes,telephone,jun,mon,288,1,nonexistent,94.465,-41.8,5228.1,2
8043,44,blue-collar,divorced,unknown,no,no,yes,telephone,jun,mon,73,3,nonexistent,94.465,-41.8,5228.1,2
8044,34,admin.,married,university.degree,no,no,no,telephone,jun,mon,230,4,nonexistent,94.465,-41.8,5228.1,2
8045,33,blue-collar,married,basic.6y,no,yes,no,telephone,jun,mon,685,5,nonexistent,94.465,-41.8,5228.1,1
8046,30,technician,married,professional.course,no,yes,yes,telephone,jun,mon,82,1,nonexistent,94.465,-41.8,5228.1,2
8047,41,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,345,3,nonexistent,94.465,-41.8,5228.1,1
8048,57,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,mon,75,5,nonexistent,94.465,-41.8,5228.1,2
8049,60,retired,married,basic.4y,unknown,no,no,telephone,jun,mon,223,2,nonexistent,94.465,-41.8,5228.1,2
8050,34,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,mon,479,3,nonexistent,94.465,-41.8,5228.1,1
8051,39,management,married,basic.6y,unknown,no,no,telephone,jun,mon,156,5,nonexistent,94.465,-41.8,5228.1,2
8052,36,admin.,married,university.degree,no,yes,no,telephone,jun,mon,80,3,nonexistent,94.465,-41.8,5228.1,2
8053,48,technician,divorced,professional.course,no,no,no,telephone,jun,mon,204,5,nonexistent,94.465,-41.8,5228.1,2
8054,44,technician,married,high.school,no,no,no,telephone,jun,mon,360,3,nonexistent,94.465,-41.8,5228.1,1
8055,34,technician,married,professional.course,no,yes,yes,telephone,jun,mon,126,1,nonexistent,94.465,-41.8,5228.1,2
8056,42,technician,married,university.degree,no,yes,no,telephone,jun,mon,148,4,nonexistent,94.465,-41.8,5228.1,2
8057,28,admin.,married,high.school,no,yes,no,telephone,jun,mon,267,10,nonexistent,94.465,-41.8,5228.1,2
8058,30,technician,married,professional.course,no,yes,no,telephone,jun,mon,290,1,nonexistent,94.465,-41.8,5228.1,1
8059,40,admin.,single,high.school,no,yes,no,telephone,jun,mon,136,4,nonexistent,94.465,-41.8,5228.1,2
8060,38,technician,single,university.degree,no,no,no,telephone,jun,mon,127,6,nonexistent,94.465,-41.8,5228.1,2
8061,52,technician,divorced,professional.course,unknown,yes,no,telephone,jun,mon,56,8,nonexistent,94.465,-41.8,5228.1,2
8062,52,blue-collar,married,high.school,unknown,no,no,telephone,jun,mon,777,4,nonexistent,94.465,-41.8,5228.1,0
8063,36,admin.,single,high.school,no,yes,no,telephone,jun,mon,32,2,nonexistent,94.465,-41.8,5228.1,2
8064,27,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,mon,235,1,nonexistent,94.465,-41.8,5228.1,2
8065,53,services,divorced,basic.4y,unknown,no,no,telephone,jun,mon,91,1,nonexistent,94.465,-41.8,5228.1,2
8066,38,admin.,single,university.degree,unknown,no,no,telephone,jun,mon,198,1,nonexistent,94.465,-41.8,5228.1,2
8067,39,technician,married,professional.course,no,no,no,telephone,jun,mon,164,2,nonexistent,94.465,-41.8,5228.1,2
8068,47,blue-collar,married,unknown,unknown,yes,no,telephone,jun,mon,98,4,nonexistent,94.465,-41.8,5228.1,2
8069,35,admin.,married,high.school,no,yes,yes,telephone,jun,mon,92,3,nonexistent,94.465,-41.8,5228.1,2
8070,54,blue-collar,married,high.school,no,no,no,telephone,jun,mon,53,1,nonexistent,94.465,-41.8,5228.1,2
8071,33,technician,single,professional.course,no,no,no,telephone,jun,mon,349,4,nonexistent,94.465,-41.8,5228.1,1
8072,39,admin.,married,university.degree,no,no,no,telephone,jun,mon,178,1,nonexistent,94.465,-41.8,5228.1,2
8073,41,blue-collar,single,basic.4y,no,no,no,telephone,jun,mon,532,2,nonexistent,94.465,-41.8,5228.1,1
8074,29,technician,married,basic.9y,no,yes,yes,telephone,jun,mon,164,4,nonexistent,94.465,-41.8,5228.1,2
8075,50,retired,married,basic.4y,no,yes,no,telephone,jun,mon,35,6,nonexistent,94.465,-41.8,5228.1,2
8076,32,entrepreneur,single,professional.course,no,no,no,telephone,jun,mon,20,20,nonexistent,94.465,-41.8,5228.1,2
8077,31,blue-collar,married,basic.6y,no,no,yes,telephone,jun,mon,154,2,nonexistent,94.465,-41.8,5228.1,2
8078,29,entrepreneur,married,professional.course,no,yes,no,telephone,jun,mon,930,1,nonexistent,94.465,-41.8,5228.1,0
8079,44,unemployed,married,professional.course,no,no,no,telephone,jun,mon,392,3,nonexistent,94.465,-41.8,5228.1,1
8080,41,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,mon,213,2,nonexistent,94.465,-41.8,5228.1,2
8081,30,housemaid,married,high.school,unknown,yes,yes,telephone,jun,mon,18,1,nonexistent,94.465,-41.8,5228.1,2
8082,33,services,married,high.school,unknown,yes,no,telephone,jun,mon,393,3,nonexistent,94.465,-41.8,5228.1,1
8083,56,services,married,basic.4y,unknown,no,no,telephone,jun,mon,746,2,nonexistent,94.465,-41.8,5228.1,0
8084,26,blue-collar,married,basic.6y,unknown,unknown,unknown,telephone,jun,mon,351,6,nonexistent,94.465,-41.8,5228.1,1
8085,49,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,mon,174,2,nonexistent,94.465,-41.8,5228.1,2
8086,40,admin.,single,high.school,unknown,yes,no,telephone,jun,mon,142,3,nonexistent,94.465,-41.8,5228.1,2
8087,51,services,married,high.school,unknown,yes,no,telephone,jun,mon,229,8,nonexistent,94.465,-41.8,5228.1,2
8088,48,blue-collar,married,basic.6y,no,yes,no,telephone,jun,mon,261,8,nonexistent,94.465,-41.8,5228.1,2
8089,47,technician,divorced,high.school,no,yes,no,telephone,jun,mon,289,2,nonexistent,94.465,-41.8,5228.1,1
8090,34,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,227,15,nonexistent,94.465,-41.8,5228.1,2
8091,36,admin.,married,university.degree,no,yes,no,telephone,jun,mon,115,2,nonexistent,94.465,-41.8,5228.1,2
8092,43,services,married,high.school,unknown,no,no,telephone,jun,mon,178,2,nonexistent,94.465,-41.8,5228.1,2
8093,56,entrepreneur,married,unknown,unknown,no,no,telephone,jun,mon,41,2,nonexistent,94.465,-41.8,5228.1,2
8094,39,housemaid,divorced,basic.9y,no,yes,no,telephone,jun,mon,154,2,nonexistent,94.465,-41.8,5228.1,2
8095,43,technician,single,university.degree,no,yes,no,telephone,jun,mon,100,4,nonexistent,94.465,-41.8,5228.1,2
8096,39,admin.,married,university.degree,no,no,no,telephone,jun,mon,61,7,nonexistent,94.465,-41.8,5228.1,2
8097,59,management,married,basic.6y,unknown,yes,no,telephone,jun,mon,181,16,nonexistent,94.465,-41.8,5228.1,2
8098,50,admin.,married,high.school,no,no,no,telephone,jun,mon,205,2,nonexistent,94.465,-41.8,5228.1,2
8099,24,services,single,high.school,no,yes,no,telephone,jun,mon,468,8,nonexistent,94.465,-41.8,5228.1,1
8100,38,blue-collar,married,high.school,no,no,no,telephone,jun,mon,358,3,nonexistent,94.465,-41.8,5228.1,1
8101,41,technician,married,professional.course,unknown,yes,no,telephone,jun,mon,442,11,nonexistent,94.465,-41.8,5228.1,1
8102,34,blue-collar,married,basic.6y,no,no,yes,telephone,jun,mon,1576,3,nonexistent,94.465,-41.8,5228.1,0
8103,48,unemployed,single,basic.4y,no,yes,no,telephone,jun,mon,83,6,nonexistent,94.465,-41.8,5228.1,2
8104,35,admin.,married,university.degree,unknown,yes,no,telephone,jun,mon,134,3,nonexistent,94.465,-41.8,5228.1,2
8105,54,entrepreneur,divorced,university.degree,no,yes,yes,telephone,jun,mon,28,8,nonexistent,94.465,-41.8,5228.1,2
8106,31,services,married,basic.6y,no,no,no,telephone,jun,mon,92,5,nonexistent,94.465,-41.8,5228.1,2
